"","data","networth","weight"
"791","DINA",92492063.2,54.01989
"792","DINA",92435318.2,54.62769
"793","DINA",92328093.8,53.79596
"794","DINA",92162519.4,53.94524
"795","DINA",92005306.8,53.99857
"796","DINA",91959599.8,54.38245
"797","DINA",91864417,53.00686
"798","DINA",91742912.2,54.01989
"799","DINA",91629112.6,54.76632
"800","DINA",91559367.4,54.15852
"801","DINA",91511396.4,52.77227
"802","DINA",91437869.2,54.09453
"803","DINA",91343269.6,85.46571
"804","DINA",91224301.8,54.08387
"805","DINA",91151179,53.00685
"806","DINA",91061133.2,53.55068
"807","DINA",90989279.4,54.62769
"808","DINA",90898436,53.06017
"809","DINA",90856526.2,53.72131
"810","DINA",90777007.6,55.84329
"811","DINA",90739038.6,53.60402
"812","DINA",90659719.6,54.06254
"813","DINA",90544981.6,54.76632
"814","DINA",90340269.8,54.26514
"815","DINA",90283172.8,53.99857
"816","DINA",90211314.6,53.4334
"817","DINA",90145029,53.28412
"818","DINA",90111426.6,53.14551
"819","DINA",90072475.8,53.29476
"820","DINA",89974138.2,53.63601
"821","DINA",89831902.2,53.72131
"822","DINA",89771946.6,54.29714
"823","DINA",89734883,53.23078
"824","DINA",89701811.8,53.85994
"825","DINA",89551060,53.85994
"826","DINA",89460602.4,53.5827
"827","DINA",89375826.8,55.82197
"828","DINA",89303244.2,53.5827
"829","DINA",89220309.8,53.72131
"830","DINA",89108299.4,53.62534
"831","DINA",89031176.8,54.67034
"832","DINA",88955655.4,53.72133
"833","DINA",88848929.4,53.13483
"834","DINA",88775874.8,54.69167
"835","DINA",88720433,53.65733
"836","DINA",88694210.6,53.13482
"837","DINA",88601165.8,53.65733
"838","DINA",88529857,52.14313
"839","DINA",88454140.2,54.32913
"840","DINA",88348315.2,54.08387
"841","DINA",88240627.2,52.99619
"842","DINA",88156480.2,54.76632
"843","DINA",88053467.8,53.49738
"844","DINA",87992781.6,53.49738
"845","DINA",87883629.2,54.01989
"846","DINA",87828434.8,53.85994
"847","DINA",87762519,53.28412
"848","DINA",87737394.2,84.86857
"849","DINA",87635420.8,53.49738
"850","DINA",87528222.4,54.01989
"851","DINA",87447179.6,53.65733
"852","DINA",87368651.4,53.56136
"853","DINA",87189937.6,54.01989
"854","DINA",87049535.6,53.68931
"855","DINA",86913762.8,53.79596
"856","DINA",86761027.4,88.0782
"857","DINA",86611874.2,55.59804
"858","DINA",86496133,54.48906
"859","DINA",86434294.4,53.13482
"860","DINA",86401043.8,53.66799
"861","DINA",86367302.8,54.00922
"862","DINA",86287563.4,54.32911
"863","DINA",86226837,54.05187
"864","DINA",86130996.4,53.668
"865","DINA",86063086,54.13716
"866","DINA",85990912.2,52.66564
"867","DINA",85922845.2,54.32912
"868","DINA",85865325.4,53.56136
"869","DINA",85795215,53.48673
"870","DINA",85756030.4,54.38245
"871","DINA",85539951.8,53.83861
"872","DINA",85429530.4,53.85994
"873","DINA",85309081.8,53.06017
"874","DINA",85253803.6,52.86824
"875","DINA",85196601.8,54.41442
"876","DINA",85125971,53.92392
"877","DINA",85019648,54.15852
"878","DINA",84937124.4,53.42275
"879","DINA",84835750,53.35875
"880","DINA",84720857.4,53.08151
"881","DINA",84601875,53.81727
"882","DINA",84536838.6,53.72131
"883","DINA",84460466.6,53.35877
"884","DINA",84416032.6,53.57203
"885","DINA",84382185,52.86823
"886","DINA",84314806.6,53.72131
"887","DINA",84218887.2,53.85993
"888","DINA",84159674.4,53.69999
"889","DINA",84102577.4,54.10519
"890","DINA",83987106.4,53.85994
"891","DINA",83924283.2,53.42273
"892","DINA",83870452.4,53.79596
"893","DINA",83768178.6,53.63601
"894","DINA",83702403.6,53.4867
"895","DINA",83637572.8,54.01989
"896","DINA",83564237.8,54.15852
"897","DINA",83453712,54.2225
"898","DINA",83344225.6,52.76159
"899","DINA",83259720.2,85.33773
"900","DINA",83217932.4,52.84692
"901","DINA",83141529.8,53.49738
"902","DINA",83065890.8,54.64902
"903","DINA",83018197,54.38245
"904","DINA",82957486.4,53.85994
"905","DINA",82876830.8,86.2228
"906","DINA",82829193,53.56138
"907","DINA",82776791.2,52.83626
"908","DINA",82715261.6,53.85994
"909","DINA",82656426.8,53.85994
"910","DINA",82603511.4,53.72131
"911","DINA",82553765.6,85.89225
"912","DINA",82521262.4,84.95388
"913","DINA",82474804.2,53.56136
"914","DINA",82380561,54.63835
"915","DINA",82323233,53.8706
"916","DINA",82215085.6,53.27345
"917","DINA",82150334.4,53.48671
"918","DINA",82069334,53.67864
"919","DINA",81989763.6,54.08387
"920","DINA",81955033.6,53.79596
"921","DINA",81875134.8,53.93459
"922","DINA",81840408,53.35875
"923","DINA",81807259,53.18815
"924","DINA",81776495.2,52.9962
"925","DINA",81704770.6,55.88595
"926","DINA",81663132.8,54.681
"927","DINA",81602244,53.78531
"928","DINA",81544189.2,53.20948
"929","DINA",81462636.6,55.05422
"930","DINA",81396715.6,53.12417
"931","DINA",81313486.4,54.4251
"932","DINA",81265188.8,54.15852
"933","DINA",81189164,53.42273
"934","DINA",81147378.4,53.77462
"935","DINA",81111820.8,53.668
"936","DINA",81058584.2,51.97252
"937","DINA",80918397.6,52.39905
"938","DINA",80799467.6,54.3078
"939","DINA",80736068.8,55.52339
"940","DINA",80675652.8,54.01989
"941","DINA",80610546.2,55.82197
"942","DINA",80549145.4,54.08387
"943","DINA",80498158.6,54.15852
"944","DINA",80464780.4,53.42273
"945","DINA",80396195,54.26513
"946","DINA",80346806.4,52.70829
"947","DINA",80294146.8,54.92627
"948","DINA",80216140.8,53.85994
"949","DINA",80156693.8,53.57203
"950","DINA",80075425.6,54.3931
"951","DINA",79994822.6,54.26513
"952","DINA",79952647.8,54.01989
"953","DINA",79885968.4,84.76193
"954","DINA",79791533.8,53.56136
"955","DINA",79732119.4,54.09453
"956","DINA",79667097,53.9559
"957","DINA",79613096.6,53.69999
"958","DINA",79520722.6,53.85994
"959","DINA",79387058.4,54.01989
"960","DINA",79336515,52.9109
"961","DINA",79267064.8,53.78529
"962","DINA",79226705.8,53.99857
"963","DINA",79178283.4,54.87294
"964","DINA",79102593.8,54.26515
"965","DINA",79012285.2,53.92392
"966","DINA",78958300,53.33743
"967","DINA",78915899.2,57.50676
"968","DINA",78847015.4,54.46774
"969","DINA",78796970.4,85.34841
"970","DINA",78703098,54.2225
"971","DINA",78604778.6,53.49738
"972","DINA",78519123,54.04121
"973","DINA",78452161.6,53.63601
"974","DINA",78412882.4,53.76395
"975","DINA",78363873.2,53.89192
"976","DINA",78331426.2,53.35875
"977","DINA",78253954.2,53.27345
"978","DINA",78156593.8,54.52106
"979","DINA",78032456.6,53.79596
"980","DINA",77974016.6,54.15852
"981","DINA",77905156.4,53.85994
"982","DINA",77823534,52.71895
"983","DINA",77739350.4,53.62534
"984","DINA",77639988.6,53.47605
"985","DINA",77546254.4,53.92392
"986","DINA",77476479.6,53.18816
"987","DINA",77394892.4,53.9879
"988","DINA",77306783.4,54.01989
"989","DINA",77149365.2,53.64668
"990","DINA",77066617,53.79596
"991","DINA",76970743.8,53.33743
"992","DINA",76935165.8,52.83624
"993","DINA",76870495.6,53.49738
"994","DINA",76773535,53.62533
"995","DINA",76725448.6,54.70234
"996","DINA",76688482.6,53.14548
"997","DINA",76648717,53.56136
"998","DINA",76564288.2,53.65732
"999","DINA",76500771.4,53.29477
"1000","DINA",76442499.2,194.12391
"1001","DINA",76378512.4,54.15851
"1002","DINA",76329932.6,53.99855
"1003","DINA",76233900.4,53.63601
"1004","DINA",76144667.6,53.49738
"1005","DINA",76089411.2,54.38245
"1006","DINA",76024583.6,54.73432
"1007","DINA",75983881.8,52.65498
"1008","DINA",75942350,53.30544
"1009","DINA",75896820.6,54.08387
"1010","DINA",75850992.6,53.83862
"1011","DINA",75755052.2,85.32706
"1012","DINA",75701708.2,53.57203
"1013","DINA",75661293.4,53.79596
"1014","DINA",75628323.6,56.49374
"1015","DINA",75561512.8,54.1585
"1016","DINA",75512388.2,53.72131
"1017","DINA",75493092.4,54.70234
"1018","DINA",75477853.6,54.08387
"1019","DINA",75438496.6,53.72131
"1020","DINA",75345302.8,52.6443
"1021","DINA",75288090.8,53.72131
"1022","DINA",75254751.2,54.56371
"1023","DINA",75216170.6,53.8706
"1024","DINA",75124556.2,54.06255
"1025","DINA",75060169.4,54.38245
"1026","DINA",75019493.2,54.42508
"1027","DINA",74959045.6,53.7
"1028","DINA",74927725.2,53.85994
"1029","DINA",74899713.8,54.32911
"1030","DINA",74844258.2,54.49974
"1031","DINA",74797270.4,53.29478
"1032","DINA",74706359.4,53.99857
"1033","DINA",74664366.2,53.79596
"1034","DINA",74587929.6,53.72131
"1035","DINA",74490074.8,53.72131
"1036","DINA",74434797.2,52.79361
"1037","DINA",74389087.2,53.65733
"1038","DINA",74318158.8,84.9432
"1039","DINA",74197836.4,54.38245
"1040","DINA",74072265.4,53.5827
"1041","DINA",74042298.4,53.50804
"1042","DINA",74009459.4,55.92859
"1043","DINA",73982440.2,53.88126
"1044","DINA",73900539.4,54.2225
"1045","DINA",73830951.6,85.70029
"1046","DINA",73765209.4,53.72131
"1047","DINA",73686091,53.35875
"1048","DINA",73608145.6,53.85994
"1049","DINA",73546830.8,53.42272
"1050","DINA",73492868.2,53.73197
"1051","DINA",73457507.2,54.27581
"1052","DINA",73399310,53.99857
"1053","DINA",73271675,53.85994
"1054","DINA",73207590.6,53.56136
"1055","DINA",73159812.6,54.01989
"1056","DINA",73131489,54.54239
"1057","DINA",73097403.6,85.1458
"1058","DINA",73019682.8,53.71066
"1059","DINA",72947745.4,53.29477
"1060","DINA",72828377.4,53.50804
"1061","DINA",72789889.2,53.00687
"1062","DINA",72730810.6,54.17984
"1063","DINA",72676478,53.3694
"1064","DINA",72630339.2,54.01989
"1065","DINA",72597900.4,55.66202
"1066","DINA",72531776,53.54004
"1067","DINA",72448164.4,54.84095
"1068","DINA",72367340.2,54.29711
"1069","DINA",72340179.8,53.93459
"1070","DINA",72289841.2,53.63601
"1071","DINA",72193878.4,53.85994
"1072","DINA",72152453.6,53.45471
"1073","DINA",72097518.4,54.4251
"1074","DINA",72032037.8,53.81728
"1075","DINA",72012131.2,54.38245
"1076","DINA",71966491,53.49738
"1077","DINA",71884756.4,54.92625
"1078","DINA",71807528.6,54.27581
"1079","DINA",71775531.2,53.41208
"1080","DINA",71744105.8,53.55069
"1081","DINA",71702040.6,54.25448
"1082","DINA",71648294.6,53.72131
"1083","DINA",71573870.8,52.99621
"1084","DINA",71506792,53.50807
"1085","DINA",71464878.6,53.52936
"1086","DINA",71434254.4,54.05187
"1087","DINA",71387852.6,52.90024
"1088","DINA",71350997.4,53.93459
"1089","DINA",71302181.4,55.06488
"1090","DINA",71234435.4,86.87326
"1091","DINA",71204817,53.85994
"1092","DINA",71195156.2,54.56371
"1093","DINA",71143884.2,53.4334
"1094","DINA",71101202.6,54.15852
"1095","DINA",71055570.2,53.71066
"1096","DINA",71022210.6,54.15852
"1097","DINA",70961855.2,53.35875
"1098","DINA",70923016.2,53.65733
"1099","DINA",70834729,54.41442
"1100","DINA",70763470.8,86.2228
"1101","DINA",70705430.8,53.97722
"1102","DINA",70642697.4,53.92392
"1103","DINA",70608149,85.60434
"1104","DINA",70564719.6,54.17983
"1105","DINA",70477681.4,54.15852
"1106","DINA",70409063.6,54.01989
"1107","DINA",70359446.6,53.56136
"1108","DINA",70274747,53.5827
"1109","DINA",70238660.8,54.15852
"1110","DINA",70189990.2,54.2225
"1111","DINA",70156210.6,53.65733
"1112","DINA",70078778.4,53.44407
"1113","DINA",70021137.4,53.72131
"1114","DINA",69969113.8,54.01989
"1115","DINA",69914156.2,53.65733
"1116","DINA",69843119,54.09453
"1117","DINA",69799187.2,53.1135
"1118","DINA",69782745.4,53.9559
"1119","DINA",69746967,55.2888
"1120","DINA",69688544,54.01989
"1121","DINA",69623294.8,53.78527
"1122","DINA",69593883.4,54.17983
"1123","DINA",69550629.6,53.14548
"1124","DINA",69497570.8,53.99857
"1125","DINA",69426594.8,53.79595
"1126","DINA",69384584.6,54.38245
"1127","DINA",69345016.4,53.93459
"1128","DINA",69301483.6,53.85994
"1129","DINA",69260131.2,54.25448
"1130","DINA",69231080.2,53.99857
"1131","DINA",69154821.2,54.03055
"1132","DINA",69104233.8,53.69999
"1133","DINA",69039615,53.46539
"1134","DINA",69007409,57.64537
"1135","DINA",68971598.4,53.72131
"1136","DINA",68925309.6,53.94524
"1137","DINA",68901538,53.13484
"1138","DINA",68865064.8,54.01989
"1139","DINA",68802290,52.80426
"1140","DINA",68742242.4,54.01989
"1141","DINA",68680566.8,86.15882
"1142","DINA",68617930,53.67866
"1143","DINA",68588187.2,53.74265
"1144","DINA",68565983.4,53.06019
"1145","DINA",68539711.8,52.99621
"1146","DINA",68489282.4,53.1988
"1147","DINA",68423197.8,54.38245
"1148","DINA",68388600.8,53.636
"1149","DINA",68318739,85.97755
"1150","DINA",68258490.8,53.61468
"1151","DINA",68203728.4,85.93489
"1152","DINA",68133278.4,52.36708
"1153","DINA",68091383,53.78529
"1154","DINA",68034661,53.99857
"1155","DINA",68013565.4,53.59335
"1156","DINA",67960797.2,53.65733
"1157","DINA",67891328,53.40141
"1158","DINA",67834432.8,85.93489
"1159","DINA",67788508.4,53.14548
"1160","DINA",67735694.2,53.79596
"1161","DINA",67676099,54.08387
"1162","DINA",67649963.2,53.85994
"1163","DINA",67603119,53.69999
"1164","DINA",67550253,52.98554
"1165","DINA",67503927.4,54.13719
"1166","DINA",67442132,54.25448
"1167","DINA",67407408.6,53.49738
"1168","DINA",67372525.4,53.82795
"1169","DINA",67353510,53.31611
"1170","DINA",67313054.2,53.55071
"1171","DINA",67262925.8,54.08387
"1172","DINA",67204059,54.08387
"1173","DINA",67170776.6,53.77463
"1174","DINA",67123847.4,54.22248
"1175","DINA",67070703.6,53.65733
"1176","DINA",67024446.8,53.85994
"1177","DINA",66973096.2,53.49738
"1178","DINA",66922400.8,54.92627
"1179","DINA",66893236.8,54.15852
"1180","DINA",66853810,54.14785
"1181","DINA",66821007.4,85.88159
"1182","DINA",66793723,53.1988
"1183","DINA",66767020,53.94526
"1184","DINA",66717824.2,53.35875
"1185","DINA",66667929.4,53.62534
"1186","DINA",66619349.4,53.85994
"1187","DINA",66575592.8,53.88126
"1188","DINA",66530364.6,53.72133
"1189","DINA",66476447.4,53.92392
"1190","DINA",66435651,53.07084
"1191","DINA",66406685.4,53.92392
"1192","DINA",66352665.8,54.13718
"1193","DINA",66304196.4,54.49972
"1194","DINA",66282274.8,55.23548
"1195","DINA",66264890.6,54.43574
"1196","DINA",66196861.4,85.54036
"1197","DINA",66173805.4,53.59334
"1198","DINA",66129579.4,53.93459
"1199","DINA",66087495.4,53.72131
"1200","DINA",66057970.8,53.3481
"1201","DINA",66012404.2,53.79596
"1202","DINA",65962543.4,54.25448
"1203","DINA",65866952.8,53.59334
"1204","DINA",65835329.4,54.1585
"1205","DINA",65802612.6,53.74263
"1206","DINA",65775302.4,53.93458
"1207","DINA",65709880,53.51871
"1208","DINA",65676866.2,53.4334
"1209","DINA",65633464.4,54.01989
"1210","DINA",65573135.6,56.18453
"1211","DINA",65526494.8,54.3078
"1212","DINA",65503603.4,53.79596
"1213","DINA",65480575.6,54.92627
"1214","DINA",65448339,53.65733
"1215","DINA",65420214.2,53.89192
"1216","DINA",65371137.4,54.25448
"1217","DINA",65311953,53.88125
"1218","DINA",65276040.4,54.2225
"1219","DINA",65238393.4,53.72131
"1220","DINA",65206507,53.72131
"1221","DINA",65160571.8,55.01155
"1222","DINA",65123624,54.08387
"1223","DINA",65069886,49.61594
"1224","DINA",65036198.2,53.8706
"1225","DINA",65016374.4,52.78293
"1226","DINA",64958490,53.72131
"1227","DINA",64909260.4,53.49738
"1228","DINA",64837420.8,53.61468
"1229","DINA",64756107.4,53.85994
"1230","DINA",64693975.4,52.40971
"1231","DINA",64643732.6,53.31612
"1232","DINA",64604041.6,53.77464
"1233","DINA",64566040,86.08419
"1234","DINA",64517395,73.41627
"1235","DINA",64459788.8,52.64431
"1236","DINA",64429141.4,53.08151
"1237","DINA",64403306.8,53.4654
"1238","DINA",64377071,53.54004
"1239","DINA",64343644.8,53.55071
"1240","DINA",64293375.2,89.02723
"1241","DINA",64242558,54.08387
"1242","DINA",64221310.2,53.63601
"1243","DINA",64196414,53.63601
"1244","DINA",64169535.8,53.99857
"1245","DINA",64135401.4,54.14785
"1246","DINA",64088871.8,53.79596
"1247","DINA",64052487,53.76396
"1248","DINA",64017601.2,53.5827
"1249","DINA",63982204.4,53.99857
"1250","DINA",63956646,54.01989
"1251","DINA",63874662.8,53.67865
"1252","DINA",63799582.4,86.15882
"1253","DINA",63769835.2,53.84926
"1254","DINA",63741121.8,53.85994
"1255","DINA",63707469.8,53.89192
"1256","DINA",63674535.2,53.85994
"1257","DINA",63640396.4,52.98553
"1258","DINA",63587118.6,53.1135
"1259","DINA",63550709,54.15852
"1260","DINA",63499023,54.15852
"1261","DINA",63452001,50.05315
"1262","DINA",63407006.2,53.78529
"1263","DINA",63354901.4,54.15852
"1264","DINA",63329971.4,54.01989
"1265","DINA",63306928.4,53.3481
"1266","DINA",63265486.2,86.20148
"1267","DINA",63241979.6,86.15882
"1268","DINA",63215291.4,52.97489
"1269","DINA",63184112,52.78294
"1270","DINA",63161198.4,53.00687
"1271","DINA",63125572.4,53.66799
"1272","DINA",63079390.6,54.08387
"1273","DINA",63048687.4,53.93459
"1274","DINA",63011056.6,53.78531
"1275","DINA",62972939.8,53.54004
"1276","DINA",62951631.8,52.72961
"1277","DINA",62913862.4,54.32912
"1278","DINA",62827181.2,53.99857
"1279","DINA",62776845.4,54.70234
"1280","DINA",62742673,53.92392
"1281","DINA",62711878,53.66799
"1282","DINA",62684261,53.5187
"1283","DINA",62638703.8,53.63601
"1284","DINA",62606287.4,87.83293
"1285","DINA",62578880.8,53.13482
"1286","DINA",62557344.2,54.15852
"1287","DINA",62533608.8,85.54036
"1288","DINA",62490651.6,53.47606
"1289","DINA",62459744,53.4974
"1290","DINA",62437066.2,54.0092
"1291","DINA",62382670.6,53.93459
"1292","DINA",62328871.6,54.15852
"1293","DINA",62276665.6,54.38243
"1294","DINA",62243077.4,53.81729
"1295","DINA",62192659.4,53.80663
"1296","DINA",62151894.4,53.45473
"1297","DINA",62093295,53.84926
"1298","DINA",62072087.4,53.85994
"1299","DINA",62028197.2,53.93458
"1300","DINA",61997521.4,54.15851
"1301","DINA",61958201.6,53.72131
"1302","DINA",61925972.4,53.42275
"1303","DINA",61899287,53.63601
"1304","DINA",61843862.6,53.1455
"1305","DINA",61824296.6,53.93459
"1306","DINA",61763666.6,53.83861
"1307","DINA",61727156.8,54.07318
"1308","DINA",61693881.8,86.2441
"1309","DINA",61646856.2,54.01989
"1310","DINA",61612856.4,52.86824
"1311","DINA",61569567.6,54.05187
"1312","DINA",61549142.8,53.99857
"1313","DINA",61519351.2,53.72131
"1314","DINA",61481700,53.63601
"1315","DINA",61443937.4,53.31609
"1316","DINA",61420655.2,53.22014
"1317","DINA",61383837.6,53.00688
"1318","DINA",61338687,53.36942
"1319","DINA",61228131.4,54.03055
"1320","DINA",61195218.8,53.94524
"1321","DINA",61160131.2,53.45473
"1322","DINA",61111565.6,54.08388
"1323","DINA",61073559.4,53.61468
"1324","DINA",61017251.8,53.83862
"1325","DINA",60966318.6,52.91089
"1326","DINA",60910684.6,54.00922
"1327","DINA",60868787.2,53.85994
"1328","DINA",60844097.4,53.65733
"1329","DINA",60803327.6,86.43607
"1330","DINA",60747264.4,53.79596
"1331","DINA",60702504.8,53.93459
"1332","DINA",60675914.4,53.63601
"1333","DINA",60631924.8,52.84693
"1334","DINA",60604954.8,54.25448
"1335","DINA",60591532,53.57203
"1336","DINA",60535696.4,53.79596
"1337","DINA",60499304.2,54.01989
"1338","DINA",60453611.2,54.16917
"1339","DINA",60392504.8,53.13481
"1340","DINA",60341031.4,54.2225
"1341","DINA",60309685.8,54.14785
"1342","DINA",60280971,85.83892
"1343","DINA",60247755.2,85.77494
"1344","DINA",60202725.4,53.92392
"1345","DINA",60176070.8,53.81728
"1346","DINA",60155999.2,54.28647
"1347","DINA",60117204,53.63601
"1348","DINA",60075794.2,53.92392
"1349","DINA",60025001.2,53.40141
"1350","DINA",59975862,54.03055
"1351","DINA",59947570,53.19882
"1352","DINA",59876593.6,53.85994
"1353","DINA",59843935.8,87.09719
